ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
STRL,"Sterling Infrastructure, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000874238,BBG000JD6TN5,BBG001SC9C40,2026-03-24T06:07:49.664304168Z
STRO,"Sutro Biopharma, Inc.",stocks,us,XNAS,CS,True,usd,0001382101,BBG000R4V3P3,BBG001T94MP6,2026-03-24T06:07:49.664304419Z
STRS,Stratus Properties Inc,stocks,us,XNAS,CS,True,usd,0000885508,BBG000D6DM44,BBG001S7JL59,2026-03-24T06:07:49.66430502Z
STSS,Sharps Technology Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001737995,BBG016P8XW30,BBG016P8XW58,2026-03-24T06:07:49.664305972Z
STT,State Street Corporation,stocks,us,XNYS,CS,True,usd,0000093751,BBG000BKFBD7,BBG001S5RLD5,2026-03-24T06:07:49.664306212Z
STTK,"Shattuck Labs, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001680367,BBG00V776CQ7,BBG00V776CR6,2026-03-24T06:07:49.664306342Z
STUB,"StubHub Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001337634,BBG00RFFBJZ8,BBG00RFFBK03,2026-03-24T06:07:49.664306603Z
STVN,Stevanato Group S.p.A.,stocks,us,XNYS,CS,True,usd,0001849853,,,2026-03-24T06:07:49.664306733Z
STWD,"STARWOOD PROPERTY TRUST, INC.",stocks,us,XNYS,CS,True,usd,0001465128,BBG000M1J270,BBG001T4JCN5,2026-03-24T06:07:49.664306853Z
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),stocks,us,XNAS,CS,True,usd,0001137789,,,2026-03-24T06:07:49.664307114Z
STXS,"Stereotaxis, Inc. Common Stock",stocks,us,XASE,CS,True,usd,0001289340,BBG000PSJBC2,BBG001SKC124,2026-03-24T06:07:49.664308196Z
SUGP,SU Group Holdings Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001969863,,,2026-03-24T06:07:49.664309007Z
SUI,"Sun Communities, Inc",stocks,us,XNYS,CS,True,usd,0000912593,BBG000BLJWF3,BBG001S7HRC0,2026-03-24T06:07:49.664309168Z
SUIG,Sui Group Holdings Limited Common Stock,stocks,us,XNAS,CS,True,usd,0001425355,BBG000BPHJ92,BBG001SQTCC8,2026-03-24T06:07:49.664309298Z
SUN,SUNOCO L.P.,stocks,us,XNYS,CS,True,usd,0001552275,BBG00358K8S0,BBG00358K8T9,2026-03-24T06:07:49.664309929Z
SUNB,"Sunbelt Rentals Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0002083785,BBG01ZZ7RBW8,BBG01ZZ7RCV7,2026-03-24T06:07:49.66431007Z
SUNC,SunocoCorp LLC,stocks,us,XNYS,CS,True,usd,0002089661,BBG01Y78HCT3,BBG01Y78HDR3,2026-03-24T06:07:49.6643102Z
SUNE,"SUNation Energy, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000022701,BBG000FYLYF4,BBG001SC85H2,2026-03-24T06:07:49.66431033Z
SUNS,"Sunrise Realty Trust, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0002012706,BBG01MBTL4Y5,BBG01MBTL5S9,2026-03-24T06:07:49.66431047Z
SUPN,"Supernus Pharmaceuticals, Inc.",stocks,us,XNAS,CS,True,usd,0001356576,BBG000BP0HX7,BBG001SFKFF1,2026-03-24T06:07:49.664310731Z
SUPV,Grupo Supervielle S.A.,stocks,us,XNYS,CS,True,usd,0001517399,BBG00BTHHZ55,BBG00BTHJ014,2026-03-24T06:07:49.664310981Z
SUPX,SuperX AI Technology Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001897087,,,2026-03-24T06:07:49.664311112Z
SURG,"SurgePays, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001392694,BBG000RCQLW3,BBG001STG611,2026-03-24T06:07:49.664311362Z
SUUN,PowerBank Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0002011053,BBG01FYN8NX2,BBG01BFJ8LN6,2026-03-24T06:07:49.664312284Z
SVA,"Sinovac Biotech, Ltd",stocks,us,XNAS,CS,True,usd,0001084201,,,2026-03-24T06:07:49.664312534Z
SVAC,Spring Valley Acquisition Corp. III Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002074850,,,2026-03-24T06:07:49.664312655Z
SVAQ,Silicon Valley Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002085659,,,2026-03-24T06:07:49.664313165Z
SVC,Service Properties Trust Common Stock,stocks,us,XNAS,CS,True,usd,0000945394,BBG000F79GY5,BBG001S81XC2,2026-03-24T06:07:49.664313556Z
SVCC,Stellar V Capital Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002033593,,,2026-03-24T06:07:49.664313686Z
SVCO,"Silvaco Group, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001943289,BBG01MF5HF91,BBG01MF5HG44,2026-03-24T06:07:49.664314187Z
SVIV,Spring Valley Acquisition Corp. IV Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002098242,,,2026-03-24T06:07:49.664314318Z
SVM,Silvercorp Metals Inc. Common Shares,stocks,us,XASE,CS,True,usd,0001340677,BBG000CY5S22,BBG001S6YR97,2026-03-24T06:07:49.664314829Z
SVRA,Savara Inc.,stocks,us,XNAS,CS,True,usd,0001160308,BBG000MS0823,BBG001SFTVM9,2026-03-24T06:07:49.664315089Z
SVRN,OceanPal Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001869467,,,2026-03-24T06:07:49.66431547Z
SVV,"Savers Value Village, Inc.",stocks,us,XNYS,CS,True,usd,0001883313,BBG01F5T0KZ3,BBG01F5T0LT8,2026-03-24T06:07:49.66431559Z
SWAG,"Stran & Company, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001872525,BBG0019ZS5F2,BBG001TH9KP7,2026-03-24T06:07:49.664315971Z
SWBI,"Smith & Wesson Brands, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001092796,BBG000BM0QL7,BBG001S6MNG1,2026-03-24T06:07:49.664316552Z
SWIM,"Latham Group, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001833197,BBG00ZVXLHH6,BBG00ZVXLJB8,2026-03-24T06:07:49.664316672Z
SWK,"Stanley Black & Decker, Inc.",stocks,us,XNYS,CS,True,usd,0000093556,BBG000BTQR96,BBG001S5WHT1,2026-03-24T06:07:49.664316802Z
SWKH,SWK Holdings Corporation,stocks,us,XNAS,CS,True,usd,0001089907,BBG000BTX131,BBG001SCNSC0,2026-03-24T06:07:49.664317163Z
SWKHL,SWK Holdings Corporation 9.00% Senior Notes due 2027,stocks,us,XNAS,CS,True,usd,0001089907,,,2026-03-24T06:07:49.664317293Z
SWKS,Skyworks Solutions Inc,stocks,us,XNAS,CS,True,usd,0000004127,BBG000KLB4Q1,BBG001SCYWS2,2026-03-24T06:07:49.664317424Z
SWVL,Swvl Holdings Corp Class A Common Shares,stocks,us,XNAS,CS,True,usd,0001875609,,,2026-03-24T06:07:49.664317814Z
SWX,"Southwest Gas Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001692115,BBG00FWP4JW4,BBG00FWP4JX3,2026-03-24T06:07:49.664318065Z
SXC,SUNCOKE ENERGY INC,stocks,us,XNYS,CS,True,usd,0001514705,BBG000R1YXQ9,BBG001T90D25,2026-03-24T06:07:49.664318305Z
SXI,Standex International Corporation,stocks,us,XNYS,CS,True,usd,0000310354,BBG000BTT5B8,BBG001S5WJ53,2026-03-24T06:07:49.664318416Z
SXT,Sensient Technology Corporation,stocks,us,XNYS,CS,True,usd,0000310142,BBG000J79P80,BBG001SF0100,2026-03-24T06:07:49.664319087Z
SXTC,"China SXT Pharmaceuticals, Inc. Ordinary Shares",stocks,us,XNAS,CS,True,usd,0001723980,,,2026-03-24T06:07:49.664319347Z
SXTP,"60 Degrees Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001946563,BBG00NXBJGQ4,BBG00NXBJGR3,2026-03-24T06:07:49.664319598Z
SYBT,"Stock Yards Bancorp, Inc.",stocks,us,XNAS,CS,True,usd,0000835324,BBG000FLKSG5,BBG001SBG219,2026-03-24T06:07:49.664320069Z
SYF,SYNCHRONY FINANCIAL,stocks,us,XNYS,CS,True,usd,0001601712,BBG00658F3P3,BBG00658F3Q2,2026-03-24T06:07:49.664320189Z
SYK,Stryker Corporation,stocks,us,XNYS,CS,True,usd,0000310764,BBG000DN7P92,BBG001S8FR03,2026-03-24T06:07:49.66432074Z
SYM,Symbotic Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001837240,BBG00Z72HCV1,BBG00Z72HCX9,2026-03-24T06:07:49.664321001Z
SYNA,Synaptics Inc,stocks,us,XNAS,CS,True,usd,0000817720,BBG000BQV1S2,BBG001SCDXM9,2026-03-24T06:07:49.664321281Z
SYNX,Silynxcom Ltd.,stocks,us,XASE,CS,True,usd,0001976443,,,2026-03-24T06:07:49.664321532Z
SYRE,"Spyre Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001636282,BBG0067L94B2,BBG0067L94C1,2026-03-24T06:07:49.664321922Z
SYY,Sysco Corporation,stocks,us,XNYS,CS,True,usd,0000096021,BBG000BTVJ25,BBG001S5WJS8,2026-03-24T06:07:49.664322153Z
SZZL,Sizzle Acquisition Corp. II Class A ordinary shares,stocks,us,XNAS,CS,True,usd,0002030663,,,2026-03-24T06:07:49.664322674Z
T,AT&T Inc.,stocks,us,XNYS,CS,True,usd,0000732717,BBG000BSJK37,BBG001S5VWH2,2026-03-24T06:07:49.664323245Z
TAC,TransAlta Corporation,stocks,us,XNYS,CS,True,usd,0001144800,BBG000BBR1G3,BBG001S5WJZ0,2026-03-24T06:07:49.664323495Z
TACH,Titan Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002009183,,,2026-03-24T06:07:49.664323626Z
TACO,Berto Acquisition Corp. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002033122,,,2026-03-24T06:07:49.664324437Z
TACT,Transact Technologies Inc,stocks,us,XNAS,CS,True,usd,0001017303,BBG000BD6DY6,BBG001S5WK05,2026-03-24T06:07:49.664324968Z
TALK,"Talkspace, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001803901,BBG00V317301,BBG00V317329,2026-03-24T06:07:49.664326341Z
TALO,"Talos Energy, Inc. Common Stock",stocks,us,XNYS,CS,True,usd,0001724965,BBG00JPH4HQ3,BBG00JPH4JG0,2026-03-24T06:07:49.664326581Z
TANH,Tantech Holdings Ltd. Class A Common Shares,stocks,us,XNAS,CS,True,usd,0001588084,,,2026-03-24T06:07:49.664326942Z
TAOP,Taoping Inc. BVI Ordinary Shares (0 par),stocks,us,XNAS,CS,True,usd,0001552670,,,2026-03-24T06:07:49.664327062Z
TAOX,Tao Synergies Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001571934,BBG00YG4Q0S0,BBG00YG4Q1N3,2026-03-24T06:07:49.664327172Z
TAP,Molson Coors Beverage Company Class B,stocks,us,XNYS,CS,True,usd,0000024545,BBG000BS7KS3,BBG001S5VQ21,2026-03-24T06:07:49.664327293Z
TAP.A,Molson Coors Beverage Company Class A,stocks,us,XNYS,CS,True,usd,0000024545,BBG000KBCNV4,BBG001SK4MK7,2026-03-24T06:07:49.664327413Z
TARA,"Protara Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001359931,BBG001ZLYSH5,BBG001ZLYSK1,2026-03-24T06:07:49.664327663Z
TARS,"Tarsus Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001819790,BBG00RB9BNQ7,BBG00RB9BNR6,2026-03-24T06:07:49.664327924Z
TASK,"TaskUs, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001829864,BBG009CL6VK3,BBG009CL6VL2,2026-03-24T06:07:49.664328044Z
TATT,TAT Technologies Ltd,stocks,us,XNAS,CS,True,usd,0000808439,,,2026-03-24T06:07:49.664328305Z
TAVI,Tavia Acquisition Corp. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002020385,,,2026-03-24T06:07:49.664328425Z
TAYD,Taylor Devices Inc,stocks,us,XNAS,CS,True,usd,0000096536,BBG000BTX2M8,BBG001S5WKF9,2026-03-24T06:07:49.664329828Z
TBBB,BBB Foods Inc.,stocks,us,XNYS,CS,True,usd,0001978954,,,2026-03-24T06:07:49.664330058Z
TBBK,The Bancorp Inc.,stocks,us,XNAS,CS,True,usd,0001295401,BBG000Q50XK4,BBG001SM71W3,2026-03-24T06:07:49.664330168Z
TBCH,Turtle Beach Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001493761,BBG000BM6N47,BBG001SPDGN6,2026-03-24T06:07:49.664330549Z
TBH,"Brag House Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001903595,BBG01NCH22X4,BBG01NCH23W3,2026-03-24T06:07:49.664331591Z
TBHC,"The Brand House Collective, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001056285,BBG000GMDQ01,BBG001SD3JR4,2026-03-24T06:07:49.664331761Z
TBI,"Trueblue, Inc.",stocks,us,XNYS,CS,True,usd,0000768899,BBG000BP69N0,BBG001SC5XD8,2026-03-24T06:07:49.664331892Z
TBLA,Taboola.com Ltd. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001840502,,,2026-03-24T06:07:49.664332262Z
TBLD,Thornburg Income Builder Opportunities Trust Common Stock,stocks,us,XNAS,CS,True,usd,0001820378,BBG011K2MTD7,BBG011K2MTF5,2026-03-24T06:07:49.664332523Z
TBMC,Trailblazer Merger Corporation I Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001934945,BBG018LSVJG3,BBG018LSVK98,2026-03-24T06:07:49.664332984Z
TBN,Tamboran Resources Corporation,stocks,us,XNYS,CS,True,usd,0001997652,BBG01K8HYF70,BBG01K8HYF98,2026-03-24T06:07:49.664333424Z
TBPH,"Theravance Biopharma, Inc.",stocks,us,XNAS,CS,True,usd,0001583107,,,2026-03-24T06:07:49.664333545Z
TBRG,"TruBridge, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001169445,BBG000BHY9T1,BBG001S7FQ16,2026-03-24T06:07:49.664333665Z
TCBI,"Texas Capital Bancshares, Inc.",stocks,us,XNAS,CS,True,usd,0001077428,BBG000DN4ZT1,BBG001SJ1VS5,2026-03-24T06:07:49.664334797Z
TCBK,Trico Bancshares,stocks,us,XNAS,CS,True,usd,0000356171,BBG000BGYJF6,BBG001S78RY6,2026-03-24T06:07:49.664335058Z
TCBS,"Texas Community Bancshares, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001849466,BBG011RWMVP6,BBG011RWMWJ1,2026-03-24T06:07:49.664335188Z
TCBX,"Third Coast Bancshares, Inc. Common Stock",stocks,us,XNYS,CS,True,usd,0001781730,BBG009W8YNW4,BBG009W8YNX3,2026-03-24T06:07:49.664335448Z
TCGL,TechCreate Group Ltd.,stocks,us,XASE,CS,True,usd,0002047190,,,2026-03-24T06:07:49.664335579Z
TCI,"Transcontinental Realty Investors, Inc.",stocks,us,XNYS,CS,True,usd,0000733590,BBG000BN38Z7,BBG001S5SQG0,2026-03-24T06:07:49.664335939Z
TCMD,"Tactile Systems Technology, Inc.",stocks,us,XNAS,CS,True,usd,0001027838,BBG001B12Z39,BBG001THH5G1,2026-03-24T06:07:49.66433606Z
TCPC,BlackRock TCP Capital Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001370755,BBG001P0TNW2,BBG001V17VG7,2026-03-24T06:07:49.66433656Z
TCRX,"TScan Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001783328,BBG00PH1N007,BBG00PH1N025,2026-03-24T06:07:49.664336811Z
TCX,"Tucows, Inc",stocks,us,XNAS,CS,True,usd,0000909494,BBG000L69KL5,BBG001S978L9,2026-03-24T06:07:49.664337061Z
TD,Toronto Dominion Bank,stocks,us,XNYS,CS,True,usd,0000947263,BBG000BXBHJ4,BBG001S60L15,2026-03-24T06:07:49.664337182Z
TDAC,Translational Development Acquisition Corp. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001926599,,,2026-03-24T06:07:49.664337322Z
TDAY,"USA TODAY Co., Inc.",stocks,us,XNYS,CS,True,usd,0001579684,BBG005C9FQQ3,BBG005C9FQR2,2026-03-24T06:07:49.664338134Z
TDC,TERADATA CORPORATION,stocks,us,XNYS,CS,True,usd,0000816761,BBG000R0L5J4,BBG001SPRJ28,2026-03-24T06:07:49.664338254Z
TDG,TransDigm Group Incorporated,stocks,us,XNYS,CS,True,usd,0001260221,BBG000L8CBX4,BBG001SPV1C1,2026-03-24T06:07:49.664338755Z
TDIC,Dreamland Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002041338,,,2026-03-24T06:07:49.664339015Z
TDOC,"Teladoc Health, Inc.",stocks,us,XNYS,CS,True,usd,0001477449,BBG0019T5SG0,BBG001TG5PC6,2026-03-24T06:07:49.664339306Z
TDS,Telephone and Data Systems Inc.,stocks,us,XNYS,CS,True,usd,0001051512,BBG000BV0VK7,BBG001S5WM29,2026-03-24T06:07:49.664339686Z
TDUP,ThredUp Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001484778,BBG001PG5WQ0,BBG001V1BJ88,2026-03-24T06:07:49.664341791Z
TDWD,Tailwind 2.0 Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002076616,,,2026-03-24T06:07:49.664342542Z
TDY,Teledyne Technologies Incorporated,stocks,us,XNYS,CS,True,usd,0001094285,BBG000BMT9T6,BBG001SDK336,2026-03-24T06:07:49.664342903Z
TE,T1 Energy Inc.,stocks,us,XNYS,CS,True,usd,0001992243,BBG01KR6BS70,BBG01KR6BS89,2026-03-24T06:07:49.664343183Z
TEAD,Teads Holding Co. Common Stock,stocks,us,XNAS,CS,True,usd,0001454938,BBG001HPDS98,BBG001V0BLG6,2026-03-24T06:07:49.664343444Z
TEAM,Atlassian Corporation Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001650372,BBG01BGWHFR5,BBG01BGWHFS4,2026-03-24T06:07:49.664343564Z
TECH,Bio-Techne Corp.,stocks,us,XNAS,CS,True,usd,0000842023,BBG000C15114,BBG001S66C28,2026-03-24T06:07:49.664343945Z
TECK,Teck Resources Limited,stocks,us,XNYS,CS,True,usd,0000886986,BBG000BSJTT0,BBG001S60LH8,2026-03-24T06:07:49.664344065Z
TECX,"Tectonic Therapeutic, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001681087,BBG00DJ4T7D1,BBG00DJ4T7F9,2026-03-24T06:07:49.664344446Z
TEL,TE Connectivity plc,stocks,us,XNYS,CS,True,usd,0001385157,,,2026-03-24T06:07:49.664345067Z
TELA,"TELA Bio, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001561921,BBG004CH7Z50,BBG004CH7Z69,2026-03-24T06:07:49.664345518Z
TELO,"Telomir Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001971532,BBG01K4SG3V0,BBG01K4SG4R3,2026-03-24T06:07:49.664345648Z
TEM,"Tempus AI, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001717115,BBG01MZQYJF9,BBG01MZQYK84,2026-03-24T06:07:49.664345778Z
TEN,Tsakos Energy Navigation Ltd.,stocks,us,XNYS,CS,True,usd,0001166663,,,2026-03-24T06:07:49.664346389Z
TENB,"Tenable Holdings, Inc.",stocks,us,XNAS,CS,True,usd,0001660280,BBG00LBLCD02,BBG00LBLCDR3,2026-03-24T06:07:49.66434651Z
TENX,"Tenax Therapeutics, Inc.",stocks,us,XNAS,CS,True,usd,0000034956,BBG000BJ6R36,BBG001S78GM3,2026-03-24T06:07:49.664347401Z
TERN,"Terns Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001831363,BBG00KK1SJ08,BBG00KK1SJ17,2026-03-24T06:07:49.664349185Z
TEX,Terex Corporation,stocks,us,XNYS,CS,True,usd,0000097216,BBG000C7B436,BBG001S6PZQ0,2026-03-24T06:07:49.664349806Z
TFC,Truist Financial Corporation,stocks,us,XNYS,CS,True,usd,0000092230,BBG000BYYLS8,BBG001S5YYC0,2026-03-24T06:07:49.664350307Z
TFII,TFI International Inc.,stocks,us,XNYS,CS,True,usd,0001588823,BBG000HJS1F0,BBG001SCQG15,2026-03-24T06:07:49.664351519Z
TFIN,"Triumph Financial, Inc.",stocks,us,XNYS,CS,True,usd,0001539638,BBG000QS6MN9,BBG001SNKPZ0,2026-03-24T06:07:49.66435165Z
TFPM,Triple Flag Precious Metals Corp.,stocks,us,XNYS,CS,True,usd,0001829726,BBG012PP0X53,BBG00QRZMFT6,2026-03-24T06:07:49.664352501Z
TFSL,TFS Financial Corporation,stocks,us,XNAS,CS,True,usd,0001381668,BBG000F7GST7,BBG001SKZF64,2026-03-24T06:07:49.664352882Z
TFX,Teleflex Incorporated,stocks,us,XNYS,CS,True,usd,0000096943,BBG000BV59Y6,BBG001S5WNP2,2026-03-24T06:07:49.664353012Z
TG,Tredegar Corporation,stocks,us,XNYS,CS,True,usd,0000850429,BBG000BLVNB3,BBG001S5S647,2026-03-24T06:07:49.664353132Z
TGB,Taseko Mines Limited,stocks,us,XASE,CS,True,usd,0000878518,BBG000BCTV91,BBG001S60ML1,2026-03-24T06:07:49.664353243Z
TGE,The Generation Essentials Group,stocks,us,XNYS,CS,True,usd,0002053456,,,2026-03-24T06:07:49.664353503Z
TGEN,Tecogen Inc.,stocks,us,XASE,CS,True,usd,0001537435,BBG002CLQ4Y1,BBG002CLQ5R6,2026-03-24T06:07:49.664354275Z
TGHL,The GrowHub Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002024114,,,2026-03-24T06:07:49.664354405Z
TGL,Treasure Global Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001905956,BBG016WYX8B9,BBG016WYX9R0,2026-03-24T06:07:49.664354535Z
TGLS,Tecnoglass Inc.,stocks,us,XNYS,CS,True,usd,0001534675,,,2026-03-24T06:07:49.664354916Z
TGT,Target Corporation,stocks,us,XNYS,CS,True,usd,0000027419,BBG000H8TVT2,BBG001SC0K41,2026-03-24T06:07:49.664355848Z
TGTX,"TG Therapeutics, Inc.",stocks,us,XNAS,CS,True,usd,0001001316,BBG000FVZQY1,BBG001S8NH06,2026-03-24T06:07:49.664355968Z
TH,Target Hospitality Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001712189,BBG00K7K3474,BBG00K7K34Y4,2026-03-24T06:07:49.664356098Z
THC,Tenet Healthcare Corporation New,stocks,us,XNYS,CS,True,usd,0000070318,BBG000CPHYL4,BBG001S70FY0,2026-03-24T06:07:49.664356228Z
THCH,TH International Limited Ordinary shares,stocks,us,XNAS,CS,True,usd,0001877333,,,2026-03-24T06:07:49.664356359Z
THFF,First Financial Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0000714562,BBG000CDH213,BBG001S6TD85,2026-03-24T06:07:49.66435717Z
THG,"The Hanover Insurance Group, Inc.",stocks,us,XNYS,CS,True,usd,0000944695,BBG000FJH8W0,BBG001S8KZF3,2026-03-24T06:07:49.66435729Z
THH,TryHard Holdings Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002044241,,,2026-03-24T06:07:49.664357411Z
THM,"International Tower Hill Mines, Ltd.",stocks,us,XASE,CS,True,usd,0001134115,BBG000KJ1450,BBG001S6QLK6,2026-03-24T06:07:49.664357771Z
THO,"Thor Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000730263,BBG000BV6R84,BBG001S5WPH6,2026-03-24T06:07:49.664358242Z
THRM,Gentherm Inc,stocks,us,XNAS,CS,True,usd,0000903129,BBG000BQLM34,BBG001SF8XY5,2026-03-24T06:07:49.664358603Z
THRY,"Thryv Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001556739,BBG00FWL3J63,BBG00FWL3JY2,2026-03-24T06:07:49.664359114Z
TIC,"TIC Solutions, Inc",stocks,us,XNYS,CS,True,usd,0002032966,BBG01JQNXZ77,BBG01GNJ51W3,2026-03-24T06:07:49.664360076Z
TIGO,Millicom International Cellular S.A. Common Stock,stocks,us,XNAS,CS,True,usd,0000912958,,,2026-03-24T06:07:49.664360456Z
TII,Titan Mining Corporation,stocks,us,XASE,CS,True,usd,0001791703,BBG00LG3ZMR3,BBG00H2H5M44,2026-03-24T06:07:49.664360757Z
TIL,"Instil Bio, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001789769,BBG00ZGYN521,BBG00ZGYN5X7,2026-03-24T06:07:49.664361118Z
TILE,Interface Inc,stocks,us,XNAS,CS,True,usd,0000715787,BBG000BLTV73,BBG001S5S5S3,2026-03-24T06:07:49.664361248Z
TIPT,Tiptree Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001393726,BBG000R2RWP8,BBG001ST0XR1,2026-03-24T06:07:49.664363192Z
TISI,"Team, Inc.",stocks,us,XNYS,CS,True,usd,0000318833,BBG000BVCV15,BBG001S5WRW5,2026-03-24T06:07:49.664363562Z
TITN,Titan Machinery Inc.,stocks,us,XNAS,CS,True,usd,0001409171,BBG000RWSF05,BBG001STZCF2,2026-03-24T06:07:49.664363693Z
TIVC,"Tivic Health Systems, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001787740,BBG00PT2YC04,BBG00PT2YC13,2026-03-24T06:07:49.664363943Z
TJGC,TJGC Group Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001969928,,,2026-03-24T06:07:49.664364234Z
TJX,"TJX Companies, Inc. (The)",stocks,us,XNYS,CS,True,usd,0000109198,BBG000BV8DN6,BBG001S5WQ93,2026-03-24T06:07:49.664364604Z
TK,Teekay Corporation Ltd.,stocks,us,XNYS,CS,True,usd,0000911971,,,2026-03-24T06:07:49.664364735Z
TKNO,"Alpha Teknova, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001850902,BBG00201BVN6,BBG00201BVP4,2026-03-24T06:07:49.664365105Z
TKO,"TKO Group Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001973266,BBG01G9JKWV5,BBG01G9JKWW4,2026-03-24T06:07:49.664365356Z
TLF,"Tandy Leather Factory, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000909724,BBG000BKQQY9,BBG001S7GCT6,2026-03-24T06:07:49.664366157Z
TLIH,Ten-League International Holdings Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001982012,,,2026-03-24T06:07:49.664366548Z
TLN,Talen Energy Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001622536,BBG01GWQVVD3,BBG01GWQVW78,2026-03-24T06:07:49.664366799Z
TLNC,Talon Capital Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002073340,,,2026-03-24T06:07:49.664366919Z
TLPH,"Talphera, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001427925,BBG0018YYFX7,BBG001TFZCK5,2026-03-24T06:07:49.66436731Z
TLRY,"Tilray Brands, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001731348,BBG00L7XTP60,BBG00L7XTPY9,2026-03-24T06:07:49.66436744Z
TLS,Telos Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0000320121,BBG000BK34C7,BBG001S7W4K5,2026-03-24T06:07:49.66436756Z
TLSA,Tiziana Life Sciences Ltd. Common Shares,stocks,us,XNAS,CS,True,usd,0001723069,,,2026-03-24T06:07:49.66436769Z
